,,Compound,,,,,,,,,,,Accesories,,,,,,,,,,,,,,,,,,
6,,,75x8,,,,135x8,,,,,,,,,,,,,,,120x6,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2024,153.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,55x12,,,135x12,,,,,,,40x14,70x7,,,,,,,45x13,,,,,,,,,,
2,,,55x12,,,135x12,,,,,,,40x14,70x7,,,,,,,45x13,,,,,,,,,,
3,,,65x10,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,65x10,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,75x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,75x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2024,153.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,55x12,,,135x12,,,,,15x10,,70x8,40x14,,,,,,,,,,,,,80x12,,,,
2,,,55x12,,,135x12,,,,,15x10,,70x8,40x14,,,,,,,,,,,,,100x10,,,,
3,,,65x10,,,155x10,,,,,15x10,,,,,,,,,,,,,,,,120x8,,,,
4,,,65x10,,,155x10,,,,,,,,,,,,,,,,,,,,,120x8,,,,
5,,,75x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,75x8,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2024,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,55x12,,,135x12,,,,,20x10,,40x14,70x7,,,,,,,,,,,,,90x12,,,,
2,,,55x12,,,135x12,,,,,25x10,,40x14,70x6,,,,,,,,,,,,,90x12,,,,
3,,,65x10,,,155x10,,,,,25x10,,,,,,,,,,,,,,,,100x10,,,,
4,,,65x10,,,155x10,,,,,,,,,,,,,,,,,,,,,100x10,,,,
5,,,75x8,,,175x6,,,,,,,,,,,,,,,,,,,,,120x7,,,,
6,,,75x8,,,175x6,,,,,,,,,,,,,,,,,,,,,120x7,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2024,154.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,55x12,,,135x12,,,,,30x8,,70x8,40x14,,,,,,,,,,,,,,,,,
2,,,55x12,,,135x12,,,,,30x8,,70x8,40x14,,,,,,,,,,,,,,,,,
3,,,65x10,,,155x10,,,,,30x8,,,,,,,,,,,,,,,,,,,,
4,,,65x10,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,75x9,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,75x9,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2024,154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,55x12,,,135x12,,,,95x8,30x8,,40x14,70x8,,,,,,,,,,,,,,,,,
2,,185x8,55x12,,,135x12,,,,95x8,35x8,,40x14,70x8,,,,,,,,,,,,,,,,,
3,,,65x10,,,155x10,,,,115x7,35x8,,,,,,,,,,,,,,,,,,,,
4,,,65x10,,,155x9,,,,115x7,,,,,,,,,,,,,,,,,,,,,
5,,,75x9,,,165x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,75x9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2024,154.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x12,135x10,,135x12,,,,,,,70x8,50x12,,,,,,,,,,,,,,,,,
2,,,65x12,135x10,,135x12,,,,,,,70x8,50x12,,,,,,,,,,,,,,,,,
3,,,75x10,225x8,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,75x10,225x8,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,85x6,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,85x6,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2024,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x12,,,135x12,,,,95x10,,,50x12,70x8,,,,,,,,,,,,,,,,,
2,,,65x12,,,135x12,,,,115x8,,,,70x8,,,,,,,,,,,,,,,,,
3,,,75x10,,,155x10,,,,135x6,,,,,,,,,,,,,,,,,,,,,
4,,,85x6,,,155x10,,,,135x6,,,,,,,,,,,,,,,,,,,,,
5,,,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x12,135x1,,135x12,,,,95x10,,,60x8,,,,,,,,,,,25x10,,,,,,,
2,,,,,,135x12,,,,135x7,,,65x8,,,,,,,,,,,25x10,,,,,,,
3,,,75x10,,,155x10,,,,135x7,,,70x8,,,,,,,,,,,25x10,,,,,,,
4,,,75x10,,,155x10,,,,155x6,,,75x8,,,,,,,,,,,,,,,,,,
5,,,85x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,85x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2024,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x12,,,135x12,,,,95x10,,,50x12,70x8,,,6,,,,,,,,,,,,,,
2,,,65x12,,,135x12,,,,95x10,,,50x10,70x8,,,6,,,,,,,,,,,,,,
3,,,75x10,,,155x10,,,,135x7,,,,,,,6,,,,,,,,,,,,,,
4,,,75x10,,,155x10,,,,135x7,,,,,,,,,,,,,,,,,,,,,
5,,,85x8,,,185x4,,,,155x5,,,,,,,,,,,,,,,,,,,,,
6,,,85x8,,,185x5,,,,155x5,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2024,155.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x12,,,135x12,,,,,,,,,,,,,,,,,,25x10,,,,,,,
2,,,65x12,,,,,,,,,,,,,,,,,,,,,25x10,,,,,,,
3,,,75x10,,,155x10,,,,,,,,,,,,,,,,,,25x10,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,85x8,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2024,155.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,65x12,,,135x12,,,,,,,,,,,7,,,,,,,,,,,,,,
2,,,65x12,,,135x12,,,,,,,,,,,7,,,,,,,,,,,,,,
3,,185x8,75x10,,,155x10,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,185x8,75x10,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
5,,225x6,85x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,225x6,85x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2024,155.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x12,,,135x12,,,,95x12,,,,,,,7,,,,,,,25x10,,,,,,,
2,,,,,,135x12,,,,,,,,,,,7,,,,,,,30x10,,,,,,,
3,,,75x10,,,155x10,,,,135x8,,,,,,,7,,,,,,,30x10,,,,,,,
4,,,,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,85x8,,,185x4,,,,155x1,,,,,,,,,,,,,,,,,,,,,
6,,,85x8,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2024,156.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x10,,,135x10,,,,,,,50x10,70x8,,,7,,,,,,,,,,,,,,
2,,,65x10,,,155x10,,,,,,,50x12,70x8,,,7,,,,,,,,,,,,,,
3,,,75x8,,,155x10,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,,75x8,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,85x6,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,85x6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2024,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x10,,,135x12,,,,,,,60x8,,,,8,,,,,,,,,,,,,,
2,,,65x10,,,135x12,,,,,,,80x8,,,,7,,,,,,,,,,,,,,
3,,,75x8,,,155x10,,,,,,,100x8,,,,7,,,,,,,,,,,,,,
4,,,75x8,,,155x10,,,,,,,120x8,,,,,,,,,,,,,,,,,,
5,,,85x6,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,85x6,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2024,156.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x10,,,135x12,,,,,,,60x8,,,,7,,,,,,,,,,,,,,
2,,,65x10,,,135x12,,,,,,,80x8,,,,7,,,,,,,,,,,,,,
3,,,75x8,,,155x8,,,,,,,100x8,,,,7,,,,,,,,,,,,,,
4,,,75x8,,,155x8,,,,,,,120x8,,,,,,,,,,,,,,,,,,
5,,,85x6,,,175x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,85x6,,,175x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2024,156.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x10,,,135x12,,,,,,,60x8,,,,8,,,,,,,,,,,,,,
2,,,65x10,,,135x12,,,,,,,80x8,,,,8,,,,,,,,,,,,,,
3,,,75x8,,,155x8,,,,,,,100x8,,,,6,,,,,,,,,,,,,,
4,,,75x8,,,155x8,,,,,,,120x8,,,,,,,,,,,,,,,,,,
5,,,85x6,,,175x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,95x5,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2024,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,135x12,,,,,,,,,,,8,,,,,,,,,,,,,,
2,,,,,,155x8,,,,,,,,,,,8,,,,,,,,,,,,,,
3,,,,,,155x8,,,,,,,,,,,8,,,,,,,,,,,,,,
4,,,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2024,157.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,65x10,,,135x12,,,,,,,80x8,,,,,,,,,,,,,,,,,,
2,,,75x10,,,155x8,,,,,,,100x8,,,,,,,,,,,,,,,,,,
3,,,85x6,,,155x8,,,,,,,120x8,,,,,,,,,,,,,,,,,,
4,,,95x5,,,175x6,,,,,,,120x8,,,,,,,,,,,,,,,,,,
5,,,95x5,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2024,157.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,95x10,,,,95x12,,,,,,,80x8,,,,7,,,,,,,,,,,,,,
2,,95x10,,,,135x10,,,,,,,100x8,,,,7,,,,,,,,,,,,,,
3,,95x10,,,,135x10,,,,,,,120x8,,,,7,,,,,,,,,,,,,,
4,,95x10,,,,155x6,,,,,,,120x8,,,,,,,,,,,,,,,,,,
5,,,,,,155x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2024,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,95x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,95x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
3,,95x10,,,,155x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,135x7,,,,155x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2024,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,95x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,95x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
3,,135x7,,,,155x7,,,,,,,,,,,,,,,,,,,,,,,,,
4,,135x7,,,,155x7,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024,158.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,95x10,,,,95x10,,,,,,,80x8,,,,8,,,,,,,,,,,,,,
2,,135x7,,,,135x7,,,,,,,100x8,,,,7,,,,,,,,,,,,,,
3,,135x7,,,,135x10,,,,,,,120x6,,,,6,,,,,,,,,,,,,,
4,,185x5,,,,155x7,,,,,,,100x8,,,,,,,,,,,,,,,,,,
5,,,,,,165x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2024,158.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,95x10,,,,135x10,,,,,,,80x8,,,,7,,,,,,,,,,,,,,
2,,135x7,,,,135x10,,,,,,,100x8,,,,7,,,,,,,,,,,,,,
3,,185x5,,,,155x7,,,,,,,120x6,,,,7,,,,,,,,,,,,,,
4,,185x5,,,,155x7,,,,,,,100x8,,,,,,,,,,,,,,,,,,
5,,,,,,95x20,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2024,158.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x7,,,,135x10,,,,,,,80x8,,,,,,,,,,,,,,90x12,,,,
2,,185x5,,,,135x10,,,,,,,100x8,,,,,,,,,,,,,,90x12,,,,
3,,185x5,,,,155x7,,,,,,,120x6,,,,,,,,,,,,,,100x8,,,,
4,,225x3,,,,155x7,,,,,,,100x8,,,,,,,,,,,,,,100x7,,,,
5,,,,,,95x16,,,,,,,,,,,,,,,,,,,,,120x3,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,120x3,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2024,158.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x8,,,,135x10,,,,,,,50x10,70x7,,,,,,,,,,,,,90x12,,,,
2,,185x5,,,,135x10,,,,,,,50x10,70x7,,,,,,,,,,,,,90x12,,,,
3,,185x5,,,,155x7,,,,,,,,,,,,,,,,,,,,,100x8,,,,
4,,225x3,,,,165x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,165x5,,,,,,,,,,,,,,,,,,,,,120x3,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,120x3,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2024,158.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x8,65x10,,,135x10,,,,,,,,,,,,,,,,,,,,,90x12,,,,
2,,185x5,75x10,,,135x10,,,,,,,,,,,,,,,,,,,,,90x12,,,,
3,,185x5,85x6,,,155x7,,,,,,,,,,,,,,,,,,,,,100x8,,,,
4,,225x3,95x5,,,165x4,,,,,,,,,,,,,,,,,,,,,100x8,,,,
5,,225x3,95x5,,,175x3,,,,,,,,,,,,,,,,,,,,,120x6,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,120x6,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2024,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x8,,,,135x10,,,,,,,70x7,50x10,,,,,,,,,,,,,,,,,
2,,185x5,,,,135x10,,,,,,,70x7,50x10,,,,,,,,,,,,,,,,,
3,,185x5,,,,155x7,,,,,,,,,,,,,,,,,,,,,,,,,
4,,225x3,,,,165x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,225x3,,,,175x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,95x12,,,,,,,50x10,70x7,,,6,,,,,,,,,,,,,,
2,,135x10,,,,135x10,,,,,,,50x10,70x7,,,6,,,,,,,,,,,,,,
3,,185x5,,,,155x7,,,,,,,,,,,6,,,,,,,,,,,,,,
4,,185x5,,,,165x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,225x3,,,,175x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2024,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,20x4,,20x8,,,,,,,,,,,,
2,,185x7,,,,155x8,,,,,,,,,,,20x4,,20x8,,,,,,,,,,,,
3,,185x7,,,,155x8,,,,,,,,,,,20x4,,20x8,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2024,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,90x12,,,,
2,,185x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,90x12,,,,
3,,185x7,,,,165x4,,,,,,,,,,,,,,,,,,,,,100x8,,,,
4,,225x4,,,,175x3,,,,,,,,,,,,,,,,,,,,,120x6,,,,
5,,245x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x8,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2024,157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,80x8,,,,,,,,,,,,,,,80x10,,,
2,,185x7,,,,155x8,,,,,,,100x8,,,,,,,,,,,,,,,100x10,,,
3,,185x7,,,,175x4,,,,,,,120x8,,,,,,,,,,,,,,,120x7,,,
4,,225x5,,,,185x3,,,,,,,100x8,,,,,,,,,,,,,,,140x5,,,
5,,245x4,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x8,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2024,157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,70x8,50x10,,,,,,,,,25x10,,,,,,,,
2,,,,,,,,,,,,,70x8,50x10,,,,,,,,,25x10,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,25x10,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2024,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,90x12,80x10,,,
2,,185x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,100x8,100x10,,,
3,,225x5,,,,175x4,,,,,,,,,,,,,,,,,,,,,120x6,120x7,,,
4,,245x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,130x6,140x5,,,
5,,275x2,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2024,157.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,65x10,,,,,,,,,,70x8,50x10,,,,,,,,,,,,,,,,,
2,,185x7,85x8,,,,,,,,,,70x8,50x10,,,,,,,,,,,,,,,,,
3,,225x5,95x6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,245x3,105x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,275x3,85x8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,295x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2024,157.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,88x10,,,
2,,185x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,100x10,,,
3,,225x5,,,,175x4,,,,,,,,,,,,,,,,,,,,,,121x7,,,
4,,245x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,,143x5,,,
5,,275x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2024,157.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,100x10,88x10,,,
2,,185x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,115x8,100x10,,,
3,,225x5,,,,175x4,,,,,,,,,,,,,,,,,,,,,130x6,121x8,,,
4,,275x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,145x6,143x4,,,
5,,275x3,,,,195x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2024,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,30x8,,,,,,,,,,,,,,,,100x10,,,,
2,,185x8,,,,155x8,,,,,30x8,,,,,,,,,,,,,,,,115x8,,,,
3,,225x5,,,,175x5,,,,,30x8,,,,,,,,,,,,,,,,130x8,,,,
4,,275x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,145x6,,,,
5,,295x2,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2024,157.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,185x10,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,225x6,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,275x4,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,295x2,,,,195x1,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2024,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x4,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,295x2,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x2,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
